simulation_id,workflow,domain,y_min,y_max,chains,draws_per_chain,posterior_draws_total,n_obs,pvs_theta,pvs_pred,pvs_joint,trace_member,pvs_theta_nominal,pvs_pred_nominal,pvs_joint_nominal,delta_pvs_theta_vs_nominal,delta_pvs_pred_vs_nominal,delta_pvs_joint_vs_nominal
39,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8280517939814814,,trace_mass_sdescriptor_mismatch_nominal_sim39.nc,,0.7795358796296297,,,0.04851591435185176,
39,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7583822337962963,,trace_mass_sdescriptor_mismatch_nominal_sim39.nc,,0.7795358796296297,,,-0.021153645833333345,
39,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7795358796296297,,trace_mass_sdescriptor_mismatch_nominal_sim39.nc,,0.7795358796296297,,,0.0,
40,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8119409722222222,,trace_mass_sdescriptor_mismatch_nominal_sim40.nc,,0.7616197916666667,,,0.050321180555555456,
40,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7396817129629629,,trace_mass_sdescriptor_mismatch_nominal_sim40.nc,,0.7616197916666667,,,-0.02193807870370379,
40,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7616197916666667,,trace_mass_sdescriptor_mismatch_nominal_sim40.nc,,0.7616197916666667,,,0.0,
41,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8253469328703704,,trace_mass_sdescriptor_mismatch_nominal_sim41.nc,,0.7753333333333333,,,0.0500135995370371,
41,mass,narrow,0.02,0.98,4,3000,12000,288,,0.753496238425926,,trace_mass_sdescriptor_mismatch_nominal_sim41.nc,,0.7753333333333333,,,-0.021837094907407373,
41,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7753333333333333,,trace_mass_sdescriptor_mismatch_nominal_sim41.nc,,0.7753333333333333,,,0.0,
42,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8312439236111111,,trace_mass_sdescriptor_mismatch_nominal_sim42.nc,,0.7806765046296297,,,0.05056741898148143,
42,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7583972800925926,,trace_mass_sdescriptor_mismatch_nominal_sim42.nc,,0.7806765046296297,,,-0.022279224537037123,
42,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7806765046296297,,trace_mass_sdescriptor_mismatch_nominal_sim42.nc,,0.7806765046296297,,,0.0,
43,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8307453703703703,,trace_mass_sdescriptor_mismatch_nominal_sim43.nc,,0.7788521412037037,,,0.05189322916666661,
43,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7561478587962963,,trace_mass_sdescriptor_mismatch_nominal_sim43.nc,,0.7788521412037037,,,-0.022704282407407406,
43,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7788521412037037,,trace_mass_sdescriptor_mismatch_nominal_sim43.nc,,0.7788521412037037,,,0.0,
44,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8258955439814815,,trace_mass_sdescriptor_mismatch_nominal_sim44.nc,,0.7749363425925926,,,0.050959201388888875,
44,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7524542824074074,,trace_mass_sdescriptor_mismatch_nominal_sim44.nc,,0.7749363425925926,,,-0.02248206018518517,
44,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7749363425925926,,trace_mass_sdescriptor_mismatch_nominal_sim44.nc,,0.7749363425925926,,,0.0,
45,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8415636574074075,,trace_mass_sdescriptor_mismatch_nominal_sim45.nc,,0.7880245949074074,,,0.05353906250000007,
45,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7641820023148148,,trace_mass_sdescriptor_mismatch_nominal_sim45.nc,,0.7880245949074074,,,-0.023842592592592582,
45,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7880245949074074,,trace_mass_sdescriptor_mismatch_nominal_sim45.nc,,0.7880245949074074,,,0.0,
46,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8208365162037037,,trace_mass_sdescriptor_mismatch_nominal_sim46.nc,,0.7722731481481482,,,0.0485633680555555,
46,mass,narrow,0.02,0.98,4,3000,12000,288,,0.750994212962963,,trace_mass_sdescriptor_mismatch_nominal_sim46.nc,,0.7722731481481482,,,-0.0212789351851852,
46,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7722731481481482,,trace_mass_sdescriptor_mismatch_nominal_sim46.nc,,0.7722731481481482,,,0.0,
47,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8248197337962963,,trace_mass_sdescriptor_mismatch_nominal_sim47.nc,,0.7766504629629629,,,0.04816927083333333,
47,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7555060763888889,,trace_mass_sdescriptor_mismatch_nominal_sim47.nc,,0.7766504629629629,,,-0.021144386574074026,
47,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7766504629629629,,trace_mass_sdescriptor_mismatch_nominal_sim47.nc,,0.7766504629629629,,,0.0,
48,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8271038773148148,,trace_mass_sdescriptor_mismatch_nominal_sim48.nc,,0.7751805555555555,,,0.05192332175925929,
48,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7524296875,,trace_mass_sdescriptor_mismatch_nominal_sim48.nc,,0.7751805555555555,,,-0.022750868055555484,
48,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7751805555555555,,trace_mass_sdescriptor_mismatch_nominal_sim48.nc,,0.7751805555555555,,,0.0,
49,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8427806712962963,,trace_mass_sdescriptor_mismatch_nominal_sim49.nc,,0.7945329861111111,,,0.048247685185185185,
49,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7731640625,,trace_mass_sdescriptor_mismatch_nominal_sim49.nc,,0.7945329861111111,,,-0.02136892361111109,
49,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7945329861111111,,trace_mass_sdescriptor_mismatch_nominal_sim49.nc,,0.7945329861111111,,,0.0,
50,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8315515046296297,,trace_mass_sdescriptor_mismatch_nominal_sim50.nc,,0.7799279513888889,,,0.05162355324074075,
50,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7572766203703704,,trace_mass_sdescriptor_mismatch_nominal_sim50.nc,,0.7799279513888889,,,-0.022651331018518572,
50,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7799279513888889,,trace_mass_sdescriptor_mismatch_nominal_sim50.nc,,0.7799279513888889,,,0.0,
51,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8070341435185185,,trace_mass_sdescriptor_mismatch_nominal_sim51.nc,,0.7576568287037037,,,0.04937731481481489,
51,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7362719907407408,,trace_mass_sdescriptor_mismatch_nominal_sim51.nc,,0.7576568287037037,,,-0.021384837962962866,
51,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7576568287037037,,trace_mass_sdescriptor_mismatch_nominal_sim51.nc,,0.7576568287037037,,,0.0,
52,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8076380208333334,,trace_mass_sdescriptor_mismatch_nominal_sim52.nc,,0.7597453703703704,,,0.04789265046296298,
52,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7389913194444444,,trace_mass_sdescriptor_mismatch_nominal_sim52.nc,,0.7597453703703704,,,-0.02075405092592597,
52,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7597453703703704,,trace_mass_sdescriptor_mismatch_nominal_sim52.nc,,0.7597453703703704,,,0.0,
53,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8323084490740741,,trace_mass_sdescriptor_mismatch_nominal_sim53.nc,,0.7836319444444444,,,0.04867650462962969,
53,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7623185763888889,,trace_mass_sdescriptor_mismatch_nominal_sim53.nc,,0.7836319444444444,,,-0.021313368055555504,
53,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7836319444444444,,trace_mass_sdescriptor_mismatch_nominal_sim53.nc,,0.7836319444444444,,,0.0,
54,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8276067708333333,,trace_mass_sdescriptor_mismatch_nominal_sim54.nc,,0.7799189814814815,,,0.047687789351851806,
54,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7591898148148148,,trace_mass_sdescriptor_mismatch_nominal_sim54.nc,,0.7799189814814815,,,-0.020729166666666687,
54,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7799189814814815,,trace_mass_sdescriptor_mismatch_nominal_sim54.nc,,0.7799189814814815,,,0.0,
55,mass,broad,-0.05,1.05,4,3000,12000,288,,0.7993119212962962,,trace_mass_sdescriptor_mismatch_nominal_sim55.nc,,0.7512199074074074,,,0.04809201388888884,
55,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7305263310185185,,trace_mass_sdescriptor_mismatch_nominal_sim55.nc,,0.7512199074074074,,,-0.020693576388888912,
55,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7512199074074074,,trace_mass_sdescriptor_mismatch_nominal_sim55.nc,,0.7512199074074074,,,0.0,
56,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8222265625,,trace_mass_sdescriptor_mismatch_nominal_sim56.nc,,0.7701756365740741,,,0.05205092592592597,
56,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7473486689814814,,trace_mass_sdescriptor_mismatch_nominal_sim56.nc,,0.7701756365740741,,,-0.022826967592592617,
56,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7701756365740741,,trace_mass_sdescriptor_mismatch_nominal_sim56.nc,,0.7701756365740741,,,0.0,
57,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8178903356481482,,trace_mass_sdescriptor_mismatch_nominal_sim57.nc,,0.7688871527777777,,,0.04900318287037042,
57,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7476012731481482,,trace_mass_sdescriptor_mismatch_nominal_sim57.nc,,0.7688871527777777,,,-0.021285879629629578,
57,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7688871527777777,,trace_mass_sdescriptor_mismatch_nominal_sim57.nc,,0.7688871527777777,,,0.0,
58,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8436342592592593,,trace_mass_sdescriptor_mismatch_nominal_sim58.nc,,0.7953677662037038,,,0.048266493055555526,
58,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7740969328703704,,trace_mass_sdescriptor_mismatch_nominal_sim58.nc,,0.7953677662037038,,,-0.02127083333333335,
58,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7953677662037038,,trace_mass_sdescriptor_mismatch_nominal_sim58.nc,,0.7953677662037038,,,0.0,
59,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8253101851851852,,trace_mass_sdescriptor_mismatch_nominal_sim59.nc,,0.7758344907407407,,,0.04947569444444444,
59,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7541605902777778,,trace_mass_sdescriptor_mismatch_nominal_sim59.nc,,0.7758344907407407,,,-0.021673900462962914,
59,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7758344907407407,,trace_mass_sdescriptor_mismatch_nominal_sim59.nc,,0.7758344907407407,,,0.0,
60,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8032314814814815,,trace_mass_sdescriptor_mismatch_nominal_sim60.nc,,0.7551684027777777,,,0.04806307870370374,
60,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7343249421296296,,trace_mass_sdescriptor_mismatch_nominal_sim60.nc,,0.7551684027777777,,,-0.020843460648148127,
60,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7551684027777777,,trace_mass_sdescriptor_mismatch_nominal_sim60.nc,,0.7551684027777777,,,0.0,
61,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8020199652777777,,trace_mass_sdescriptor_mismatch_nominal_sim61.nc,,0.7517019675925926,,,0.05031799768518519,
61,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7296941550925926,,trace_mass_sdescriptor_mismatch_nominal_sim61.nc,,0.7517019675925926,,,-0.022007812499999946,
61,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7517019675925926,,trace_mass_sdescriptor_mismatch_nominal_sim61.nc,,0.7517019675925926,,,0.0,
62,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8408680555555555,,trace_mass_sdescriptor_mismatch_nominal_sim62.nc,,0.7932696759259259,,,0.04759837962962965,
62,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7722653356481481,,trace_mass_sdescriptor_mismatch_nominal_sim62.nc,,0.7932696759259259,,,-0.021004340277777755,
62,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7932696759259259,,trace_mass_sdescriptor_mismatch_nominal_sim62.nc,,0.7932696759259259,,,0.0,
63,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8360416666666667,,trace_mass_sdescriptor_mismatch_nominal_sim63.nc,,0.7805086805555556,,,0.05553298611111113,
63,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7560031828703704,,trace_mass_sdescriptor_mismatch_nominal_sim63.nc,,0.7805086805555556,,,-0.024505497685185174,
63,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7805086805555556,,trace_mass_sdescriptor_mismatch_nominal_sim63.nc,,0.7805086805555556,,,0.0,
64,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8391814236111111,,trace_mass_sdescriptor_mismatch_nominal_sim64.nc,,0.7905659722222222,,,0.0486154513888889,
64,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7692034143518518,,trace_mass_sdescriptor_mismatch_nominal_sim64.nc,,0.7905659722222222,,,-0.021362557870370447,
64,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7905659722222222,,trace_mass_sdescriptor_mismatch_nominal_sim64.nc,,0.7905659722222222,,,0.0,
65,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8145729166666666,,trace_mass_sdescriptor_mismatch_nominal_sim65.nc,,0.7651391782407407,,,0.04943373842592591,
65,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7435555555555555,,trace_mass_sdescriptor_mismatch_nominal_sim65.nc,,0.7651391782407407,,,-0.02158362268518521,
65,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7651391782407407,,trace_mass_sdescriptor_mismatch_nominal_sim65.nc,,0.7651391782407407,,,0.0,
66,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8195813078703704,,trace_mass_sdescriptor_mismatch_nominal_sim66.nc,,0.7671391782407407,,,0.052442129629629686,
66,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7440978009259259,,trace_mass_sdescriptor_mismatch_nominal_sim66.nc,,0.7671391782407407,,,-0.023041377314814815,
66,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7671391782407407,,trace_mass_sdescriptor_mismatch_nominal_sim66.nc,,0.7671391782407407,,,0.0,
67,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8172109375,,trace_mass_sdescriptor_mismatch_nominal_sim67.nc,,0.7695769675925926,,,0.047633969907407314,
67,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7489892939814815,,trace_mass_sdescriptor_mismatch_nominal_sim67.nc,,0.7695769675925926,,,-0.020587673611111135,
67,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7695769675925926,,trace_mass_sdescriptor_mismatch_nominal_sim67.nc,,0.7695769675925926,,,0.0,
68,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8169320023148148,,trace_mass_sdescriptor_mismatch_nominal_sim68.nc,,0.7677184606481482,,,0.04921354166666658,
68,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7463191550925926,,trace_mass_sdescriptor_mismatch_nominal_sim68.nc,,0.7677184606481482,,,-0.02139930555555558,
68,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7677184606481482,,trace_mass_sdescriptor_mismatch_nominal_sim68.nc,,0.7677184606481482,,,0.0,
69,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8159311342592592,,trace_mass_sdescriptor_mismatch_nominal_sim69.nc,,0.7664623842592593,,,0.04946874999999995,
69,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7450269097222222,,trace_mass_sdescriptor_mismatch_nominal_sim69.nc,,0.7664623842592593,,,-0.02143547453703709,
69,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7664623842592593,,trace_mass_sdescriptor_mismatch_nominal_sim69.nc,,0.7664623842592593,,,0.0,
70,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8165170717592592,,trace_mass_sdescriptor_mismatch_nominal_sim70.nc,,0.7664117476851852,,,0.05010532407407409,
70,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7446261574074075,,trace_mass_sdescriptor_mismatch_nominal_sim70.nc,,0.7664117476851852,,,-0.02178559027777771,
70,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7664117476851852,,trace_mass_sdescriptor_mismatch_nominal_sim70.nc,,0.7664117476851852,,,0.0,
71,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8235972222222222,,trace_mass_sdescriptor_mismatch_nominal_sim71.nc,,0.774490162037037,,,0.04910706018518518,
71,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7529626736111111,,trace_mass_sdescriptor_mismatch_nominal_sim71.nc,,0.774490162037037,,,-0.02152748842592589,
71,mass,nominal,0.0,1.0,4,3000,12000,288,,0.774490162037037,,trace_mass_sdescriptor_mismatch_nominal_sim71.nc,,0.774490162037037,,,0.0,
72,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8365043402777778,,trace_mass_sdescriptor_mismatch_nominal_sim72.nc,,0.7858234953703703,,,0.05068084490740743,
72,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7635749421296296,,trace_mass_sdescriptor_mismatch_nominal_sim72.nc,,0.7858234953703703,,,-0.02224855324074071,
72,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7858234953703703,,trace_mass_sdescriptor_mismatch_nominal_sim72.nc,,0.7858234953703703,,,0.0,
73,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8149100115740741,,trace_mass_sdescriptor_mismatch_nominal_sim73.nc,,0.7658752893518519,,,0.04903472222222216,
73,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7444201388888889,,trace_mass_sdescriptor_mismatch_nominal_sim73.nc,,0.7658752893518519,,,-0.02145515046296298,
73,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7658752893518519,,trace_mass_sdescriptor_mismatch_nominal_sim73.nc,,0.7658752893518519,,,0.0,
74,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8135052083333333,,trace_mass_sdescriptor_mismatch_nominal_sim74.nc,,0.7655888310185185,,,0.047916377314814795,
74,mass,narrow,0.02,0.98,4,3000,12000,288,,0.744650462962963,,trace_mass_sdescriptor_mismatch_nominal_sim74.nc,,0.7655888310185185,,,-0.02093836805555549,
74,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7655888310185185,,trace_mass_sdescriptor_mismatch_nominal_sim74.nc,,0.7655888310185185,,,0.0,
75,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8146814236111111,,trace_mass_sdescriptor_mismatch_nominal_sim75.nc,,0.7661901041666667,,,0.0484913194444444,
75,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7451637731481482,,trace_mass_sdescriptor_mismatch_nominal_sim75.nc,,0.7661901041666667,,,-0.021026331018518474,
75,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7661901041666667,,trace_mass_sdescriptor_mismatch_nominal_sim75.nc,,0.7661901041666667,,,0.0,
76,mass,broad,-0.05,1.05,4,3000,12000,288,,0.7916860532407407,,trace_mass_sdescriptor_mismatch_nominal_sim76.nc,,0.7441660879629629,,,0.0475199652777778,
76,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7237711226851852,,trace_mass_sdescriptor_mismatch_nominal_sim76.nc,,0.7441660879629629,,,-0.020394965277777732,
76,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7441660879629629,,trace_mass_sdescriptor_mismatch_nominal_sim76.nc,,0.7441660879629629,,,0.0,
77,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8329945023148149,,trace_mass_sdescriptor_mismatch_nominal_sim77.nc,,0.7829916087962963,,,0.05000289351851861,
77,mass,narrow,0.02,0.98,4,3000,12000,288,,0.761171875,,trace_mass_sdescriptor_mismatch_nominal_sim77.nc,,0.7829916087962963,,,-0.021819733796296203,
77,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7829916087962963,,trace_mass_sdescriptor_mismatch_nominal_sim77.nc,,0.7829916087962963,,,0.0,
78,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8397679398148148,,trace_mass_sdescriptor_mismatch_nominal_sim78.nc,,0.7907786458333333,,,0.04898929398148144,
78,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7690894097222222,,trace_mass_sdescriptor_mismatch_nominal_sim78.nc,,0.7907786458333333,,,-0.021689236111111176,
78,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7907786458333333,,trace_mass_sdescriptor_mismatch_nominal_sim78.nc,,0.7907786458333333,,,0.0,
79,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8151964699074075,,trace_mass_sdescriptor_mismatch_nominal_sim79.nc,,0.7675361689814815,,,0.04766030092592599,
79,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7468564814814814,,trace_mass_sdescriptor_mismatch_nominal_sim79.nc,,0.7675361689814815,,,-0.020679687500000044,
79,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7675361689814815,,trace_mass_sdescriptor_mismatch_nominal_sim79.nc,,0.7675361689814815,,,0.0,
80,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8061958912037037,,trace_mass_sdescriptor_mismatch_nominal_sim80.nc,,0.7587418981481482,,,0.04745399305555553,
80,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7382809606481482,,trace_mass_sdescriptor_mismatch_nominal_sim80.nc,,0.7587418981481482,,,-0.020460937499999998,
80,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7587418981481482,,trace_mass_sdescriptor_mismatch_nominal_sim80.nc,,0.7587418981481482,,,0.0,
81,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8141105324074074,,trace_mass_sdescriptor_mismatch_nominal_sim81.nc,,0.7648790509259259,,,0.04923148148148149,
81,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7432375578703704,,trace_mass_sdescriptor_mismatch_nominal_sim81.nc,,0.7648790509259259,,,-0.021641493055555516,
81,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7648790509259259,,trace_mass_sdescriptor_mismatch_nominal_sim81.nc,,0.7648790509259259,,,0.0,
82,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8118087384259259,,trace_mass_sdescriptor_mismatch_nominal_sim82.nc,,0.763543113425926,,,0.04826562499999998,
82,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7427595486111112,,trace_mass_sdescriptor_mismatch_nominal_sim82.nc,,0.763543113425926,,,-0.020783564814814803,
82,mass,nominal,0.0,1.0,4,3000,12000,288,,0.763543113425926,,trace_mass_sdescriptor_mismatch_nominal_sim82.nc,,0.763543113425926,,,0.0,
83,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8215870949074074,,trace_mass_sdescriptor_mismatch_nominal_sim83.nc,,0.7708955439814815,,,0.05069155092592592,
83,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7485503472222222,,trace_mass_sdescriptor_mismatch_nominal_sim83.nc,,0.7708955439814815,,,-0.022345196759259278,
83,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7708955439814815,,trace_mass_sdescriptor_mismatch_nominal_sim83.nc,,0.7708955439814815,,,0.0,
84,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8059157986111111,,trace_mass_sdescriptor_mismatch_nominal_sim84.nc,,0.7583776041666667,,,0.047538194444444404,
84,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7379545717592593,,trace_mass_sdescriptor_mismatch_nominal_sim84.nc,,0.7583776041666667,,,-0.020423032407407393,
84,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7583776041666667,,trace_mass_sdescriptor_mismatch_nominal_sim84.nc,,0.7583776041666667,,,0.0,
85,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8343816550925925,,trace_mass_sdescriptor_mismatch_nominal_sim85.nc,,0.7833912037037037,,,0.0509904513888888,
85,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7609392361111111,,trace_mass_sdescriptor_mismatch_nominal_sim85.nc,,0.7833912037037037,,,-0.022451967592592603,
85,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7833912037037037,,trace_mass_sdescriptor_mismatch_nominal_sim85.nc,,0.7833912037037037,,,0.0,
86,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8255399305555555,,trace_mass_sdescriptor_mismatch_nominal_sim86.nc,,0.777314525462963,,,0.048225405092592544,
86,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7561669560185185,,trace_mass_sdescriptor_mismatch_nominal_sim86.nc,,0.777314525462963,,,-0.021147569444444514,
86,mass,nominal,0.0,1.0,4,3000,12000,288,,0.777314525462963,,trace_mass_sdescriptor_mismatch_nominal_sim86.nc,,0.777314525462963,,,0.0,
87,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8214959490740741,,trace_mass_sdescriptor_mismatch_nominal_sim87.nc,,0.7730486111111111,,,0.048447337962962966,
87,mass,narrow,0.02,0.98,4,3000,12000,288,,0.751941550925926,,trace_mass_sdescriptor_mismatch_nominal_sim87.nc,,0.7730486111111111,,,-0.021107060185185156,
87,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7730486111111111,,trace_mass_sdescriptor_mismatch_nominal_sim87.nc,,0.7730486111111111,,,0.0,
88,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8414751157407407,,trace_mass_sdescriptor_mismatch_nominal_sim88.nc,,0.7898920717592592,,,0.0515830439814815,
88,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7670734953703704,,trace_mass_sdescriptor_mismatch_nominal_sim88.nc,,0.7898920717592592,,,-0.022818576388888845,
88,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7898920717592592,,trace_mass_sdescriptor_mismatch_nominal_sim88.nc,,0.7898920717592592,,,0.0,
89,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8159470486111111,,trace_mass_sdescriptor_mismatch_nominal_sim89.nc,,0.7679487847222223,,,0.04799826388888884,
89,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7470801504629629,,trace_mass_sdescriptor_mismatch_nominal_sim89.nc,,0.7679487847222223,,,-0.020868634259259333,
89,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7679487847222223,,trace_mass_sdescriptor_mismatch_nominal_sim89.nc,,0.7679487847222223,,,0.0,
90,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8396059027777778,,trace_mass_sdescriptor_mismatch_nominal_sim90.nc,,0.7921368634259259,,,0.04746903935185187,
90,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7712491319444444,,trace_mass_sdescriptor_mismatch_nominal_sim90.nc,,0.7921368634259259,,,-0.020887731481481486,
90,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7921368634259259,,trace_mass_sdescriptor_mismatch_nominal_sim90.nc,,0.7921368634259259,,,0.0,
91,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8158353587962963,,trace_mass_sdescriptor_mismatch_nominal_sim91.nc,,0.7676495949074074,,,0.048185763888888955,
91,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7467922453703704,,trace_mass_sdescriptor_mismatch_nominal_sim91.nc,,0.7676495949074074,,,-0.020857349537036995,
